date,parameter,location,value,unit,city,attribution,coordinates,country,sourcename,sourcetype,mobile
"{utc=2015-10-03T08:00:00.000Z, local=2015-10-03T16:00:00+08:00}",pm10,Mongol gazar,129.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.903538, longitude=106.85071}",MN,Agaar.mn,,
"{utc=2015-10-03T08:15:00.000Z, local=2015-10-03T16:15:00+08:00}",pm10,Baruun 4 zam,148.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.915382, longitude=106.894196}",MN,Agaar.mn,,
"{utc=2015-10-03T08:00:00.000Z, local=2015-10-03T16:00:00+08:00}",pm10,Baruun 4 zam,149.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.915382, longitude=106.894196}",MN,Agaar.mn,,
"{utc=2015-10-03T08:00:00.000Z, local=2015-10-03T16:00:00+08:00}",pm10,100 ail,138.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.932907, longitude=106.92139}",MN,Agaar.mn,,
"{utc=2015-10-03T08:15:00.000Z, local=2015-10-03T16:15:00+08:00}",pm10,Misheel expo,32.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.89434, longitude=106.88247}",MN,Agaar.mn,,
"{utc=2015-10-03T08:30:00.000Z, local=2015-10-03T16:30:00+08:00}",pm25,Nisekh,6.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.86394, longitude=106.77909}",MN,Agaar.mn,,
"{utc=2015-10-03T08:15:00.000Z, local=2015-10-03T16:15:00+08:00}",pm10,Bukhiin urguu,47.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.917606, longitude=106.93736}",MN,Agaar.mn,,
"{utc=2015-10-03T08:15:00.000Z, local=2015-10-03T16:15:00+08:00}",pm10,Mongol gazar,128.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.903538, longitude=106.85071}",MN,Agaar.mn,,
"{utc=2015-10-03T08:30:00.000Z, local=2015-10-03T16:30:00+08:00}",pm10,Tolgoit,89.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.922497, longitude=106.79481}",MN,Agaar.mn,,
"{utc=2015-10-03T08:30:00.000Z, local=2015-10-03T16:30:00+08:00}",pm25,Amgalan,21.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.91343, longitude=106.99791}",MN,Agaar.mn,,
"{utc=2015-10-03T08:30:00.000Z, local=2015-10-03T16:30:00+08:00}",pm25,Baruun 4 zam,60.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.915382, longitude=106.894196}",MN,Agaar.mn,,
"{utc=2015-10-03T08:30:00.000Z, local=2015-10-03T16:30:00+08:00}",pm10,MNB,46.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.929733, longitude=106.888626}",MN,Agaar.mn,,
"{utc=2015-10-03T08:30:00.000Z, local=2015-10-03T16:30:00+08:00}",pm10,Misheel expo,32.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.89434, longitude=106.88247}",MN,Agaar.mn,,
"{utc=2015-10-03T08:30:00.000Z, local=2015-10-03T16:30:00+08:00}",pm25,Bukhiin urguu,35.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.917606, longitude=106.93736}",MN,Agaar.mn,,
"{utc=2015-10-03T08:15:00.000Z, local=2015-10-03T16:15:00+08:00}",pm25,Bukhiin urguu,35.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.917606, longitude=106.93736}",MN,Agaar.mn,,
"{utc=2015-10-03T08:30:00.000Z, local=2015-10-03T16:30:00+08:00}",pm10,Amgalan,87.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.91343, longitude=106.99791}",MN,Agaar.mn,,
"{utc=2015-10-03T08:15:00.000Z, local=2015-10-03T16:15:00+08:00}",pm10,100 ail,138.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.932907, longitude=106.92139}",MN,Agaar.mn,,
"{utc=2015-10-03T08:30:00.000Z, local=2015-10-03T16:30:00+08:00}",pm10,Nisekh,34.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.86394, longitude=106.77909}",MN,Agaar.mn,,
"{utc=2015-10-03T08:30:00.000Z, local=2015-10-03T16:30:00+08:00}",pm10,Baruun 4 zam,147.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.915382, longitude=106.894196}",MN,Agaar.mn,,
"{utc=2015-10-03T08:30:00.000Z, local=2015-10-03T16:30:00+08:00}",pm10,100 ail,138.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.932907, longitude=106.92139}",MN,Agaar.mn,,
"{utc=2015-10-03T08:30:00.000Z, local=2015-10-03T16:30:00+08:00}",pm25,MNB,9.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.929733, longitude=106.888626}",MN,Agaar.mn,,
"{utc=2015-10-03T08:30:00.000Z, local=2015-10-03T16:30:00+08:00}",pm25,Tolgoit,13.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.922497, longitude=106.79481}",MN,Agaar.mn,,
"{utc=2015-10-03T08:30:00.000Z, local=2015-10-03T16:30:00+08:00}",pm10,Bukhiin urguu,45.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.917606, longitude=106.93736}",MN,Agaar.mn,,
"{utc=2015-10-03T08:30:00.000Z, local=2015-10-03T16:30:00+08:00}",pm10,Mongol gazar,128.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.903538, longitude=106.85071}",MN,Agaar.mn,,
"{utc=2015-10-03T08:45:00.000Z, local=2015-10-03T16:45:00+08:00}",pm25,Baruun 4 zam,60.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.915382, longitude=106.894196}",MN,Agaar.mn,,
"{utc=2015-10-03T09:00:00.000Z, local=2015-10-03T17:00:00+08:00}",pm25,Nisekh,7.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.86394, longitude=106.77909}",MN,Agaar.mn,,
"{utc=2015-10-03T09:00:00.000Z, local=2015-10-03T17:00:00+08:00}",pm25,Tolgoit,15.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.922497, longitude=106.79481}",MN,Agaar.mn,,
"{utc=2015-10-03T08:45:00.000Z, local=2015-10-03T16:45:00+08:00}",pm10,Baruun 4 zam,147.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.915382, longitude=106.894196}",MN,Agaar.mn,,
"{utc=2015-10-03T09:00:00.000Z, local=2015-10-03T17:00:00+08:00}",pm25,Bukhiin urguu,34.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.917606, longitude=106.93736}",MN,Agaar.mn,,
"{utc=2015-10-03T08:45:00.000Z, local=2015-10-03T16:45:00+08:00}",pm10,100 ail,138.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.932907, longitude=106.92139}",MN,Agaar.mn,,
"{utc=2015-10-03T09:00:00.000Z, local=2015-10-03T17:00:00+08:00}",pm25,MNB,9.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.929733, longitude=106.888626}",MN,Agaar.mn,,
"{utc=2015-10-03T08:45:00.000Z, local=2015-10-03T16:45:00+08:00}",pm10,Bukhiin urguu,44.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.917606, longitude=106.93736}",MN,Agaar.mn,,
"{utc=2015-10-03T08:45:00.000Z, local=2015-10-03T16:45:00+08:00}",pm25,Bukhiin urguu,35.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.917606, longitude=106.93736}",MN,Agaar.mn,,
"{utc=2015-10-03T09:00:00.000Z, local=2015-10-03T17:00:00+08:00}",pm10,Misheel expo,31.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.89434, longitude=106.88247}",MN,Agaar.mn,,
"{utc=2015-10-03T08:45:00.000Z, local=2015-10-03T16:45:00+08:00}",pm10,Misheel expo,32.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.89434, longitude=106.88247}",MN,Agaar.mn,,
"{utc=2015-10-03T09:00:00.000Z, local=2015-10-03T17:00:00+08:00}",pm10,Tolgoit,92.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.922497, longitude=106.79481}",MN,Agaar.mn,,
"{utc=2015-10-03T09:00:00.000Z, local=2015-10-03T17:00:00+08:00}",pm25,Baruun 4 zam,55.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.915382, longitude=106.894196}",MN,Agaar.mn,,
"{utc=2015-10-03T08:45:00.000Z, local=2015-10-03T16:45:00+08:00}",pm10,Mongol gazar,119.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.903538, longitude=106.85071}",MN,Agaar.mn,,
"{utc=2015-10-03T09:00:00.000Z, local=2015-10-03T17:00:00+08:00}",pm10,MNB,44.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.929733, longitude=106.888626}",MN,Agaar.mn,,
"{utc=2015-10-03T09:00:00.000Z, local=2015-10-03T17:00:00+08:00}",pm25,Amgalan,21.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.91343, longitude=106.99791}",MN,Agaar.mn,,
"{utc=2015-10-03T09:00:00.000Z, local=2015-10-03T17:00:00+08:00}",pm10,Nisekh,43.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.86394, longitude=106.77909}",MN,Agaar.mn,,
"{utc=2015-10-03T09:00:00.000Z, local=2015-10-03T17:00:00+08:00}",pm10,Baruun 4 zam,147.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.915382, longitude=106.894196}",MN,Agaar.mn,,
"{utc=2015-10-03T09:00:00.000Z, local=2015-10-03T17:00:00+08:00}",pm10,Amgalan,90.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.91343, longitude=106.99791}",MN,Agaar.mn,,
"{utc=2015-10-03T09:00:00.000Z, local=2015-10-03T17:00:00+08:00}",pm10,100 ail,142.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.932907, longitude=106.92139}",MN,Agaar.mn,,
"{utc=2015-10-03T09:15:00.000Z, local=2015-10-03T17:15:00+08:00}",pm10,Misheel expo,22.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.89434, longitude=106.88247}",MN,Agaar.mn,,
"{utc=2015-10-03T09:15:00.000Z, local=2015-10-03T17:15:00+08:00}",pm10,Bukhiin urguu,42.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.917606, longitude=106.93736}",MN,Agaar.mn,,
"{utc=2015-10-03T09:30:00.000Z, local=2015-10-03T17:30:00+08:00}",pm10,Tolgoit,113.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.922497, longitude=106.79481}",MN,Agaar.mn,,
"{utc=2015-10-03T09:00:00.000Z, local=2015-10-03T17:00:00+08:00}",pm10,Bukhiin urguu,43.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.917606, longitude=106.93736}",MN,Agaar.mn,,
"{utc=2015-10-03T09:30:00.000Z, local=2015-10-03T17:30:00+08:00}",pm25,Tolgoit,20.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.922497, longitude=106.79481}",MN,Agaar.mn,,
"{utc=2015-10-03T09:30:00.000Z, local=2015-10-03T17:30:00+08:00}",pm25,Baruun 4 zam,32.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.915382, longitude=106.894196}",MN,Agaar.mn,,
"{utc=2015-10-03T09:30:00.000Z, local=2015-10-03T17:30:00+08:00}",pm10,Nisekh,42.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.86394, longitude=106.77909}",MN,Agaar.mn,,
"{utc=2015-10-03T09:00:00.000Z, local=2015-10-03T17:00:00+08:00}",pm10,Mongol gazar,110.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.903538, longitude=106.85071}",MN,Agaar.mn,,
"{utc=2015-10-03T09:15:00.000Z, local=2015-10-03T17:15:00+08:00}",pm25,Bukhiin urguu,25.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.917606, longitude=106.93736}",MN,Agaar.mn,,
"{utc=2015-10-03T09:15:00.000Z, local=2015-10-03T17:15:00+08:00}",pm10,Mongol gazar,83.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.903538, longitude=106.85071}",MN,Agaar.mn,,
"{utc=2015-10-03T09:30:00.000Z, local=2015-10-03T17:30:00+08:00}",pm25,Amgalan,27.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.91343, longitude=106.99791}",MN,Agaar.mn,,
"{utc=2015-10-03T09:15:00.000Z, local=2015-10-03T17:15:00+08:00}",pm25,Baruun 4 zam,32.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.915382, longitude=106.894196}",MN,Agaar.mn,,
"{utc=2015-10-03T09:15:00.000Z, local=2015-10-03T17:15:00+08:00}",pm10,100 ail,156.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.932907, longitude=106.92139}",MN,Agaar.mn,,
"{utc=2015-10-03T09:30:00.000Z, local=2015-10-03T17:30:00+08:00}",pm10,MNB,45.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.929733, longitude=106.888626}",MN,Agaar.mn,,
"{utc=2015-10-03T09:30:00.000Z, local=2015-10-03T17:30:00+08:00}",pm25,Bukhiin urguu,25.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.917606, longitude=106.93736}",MN,Agaar.mn,,
"{utc=2015-10-03T09:30:00.000Z, local=2015-10-03T17:30:00+08:00}",pm25,Nisekh,12.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.86394, longitude=106.77909}",MN,Agaar.mn,,
"{utc=2015-10-03T09:30:00.000Z, local=2015-10-03T17:30:00+08:00}",pm10,Bukhiin urguu,41.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.917606, longitude=106.93736}",MN,Agaar.mn,,
"{utc=2015-10-03T09:30:00.000Z, local=2015-10-03T17:30:00+08:00}",pm10,Mongol gazar,83.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.903538, longitude=106.85071}",MN,Agaar.mn,,
"{utc=2015-10-03T09:30:00.000Z, local=2015-10-03T17:30:00+08:00}",pm10,Amgalan,125.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.91343, longitude=106.99791}",MN,Agaar.mn,,
"{utc=2015-10-03T09:30:00.000Z, local=2015-10-03T17:30:00+08:00}",pm10,Baruun 4 zam,112.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.915382, longitude=106.894196}",MN,Agaar.mn,,
"{utc=2015-10-03T09:30:00.000Z, local=2015-10-03T17:30:00+08:00}",pm10,100 ail,156.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.932907, longitude=106.92139}",MN,Agaar.mn,,
"{utc=2015-10-03T09:15:00.000Z, local=2015-10-03T17:15:00+08:00}",pm10,Baruun 4 zam,120.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.915382, longitude=106.894196}",MN,Agaar.mn,,
"{utc=2015-10-03T09:30:00.000Z, local=2015-10-03T17:30:00+08:00}",pm25,MNB,10.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.929733, longitude=106.888626}",MN,Agaar.mn,,
"{utc=2015-10-03T09:30:00.000Z, local=2015-10-03T17:30:00+08:00}",pm10,Misheel expo,22.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.89434, longitude=106.88247}",MN,Agaar.mn,,
"{utc=2015-10-03T09:45:00.000Z, local=2015-10-03T17:45:00+08:00}",pm10,Baruun 4 zam,109.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.915382, longitude=106.894196}",MN,Agaar.mn,,
"{utc=2015-10-03T09:45:00.000Z, local=2015-10-03T17:45:00+08:00}",pm10,100 ail,156.0,Âµg/mÂ³,Ulaanbaatar,"[{name=Agaar.mn, url=http://agaar.mn/}, {name=National Agency of Meteorology and Environmental Monitoring, url=http://namem.gov.mn}]","{latitude=47.932907, longitude=106.92139}",MN,Agaar.mn,,
